"","lat","lon","date","time"
"15188",32.784179,-117.207549,"2011-08-24","14:47:07"
"15189",32.784447,-117.207504,"2011-08-24","14:47:08"
"15190",32.784714,-117.207459,"2011-08-24","14:47:09"
"15191",32.784983,-117.207422,"2011-08-24","14:47:10"
"15192",32.785253,-117.207382,"2011-08-24","14:47:11"
"15193",32.785525,-117.207341,"2011-08-24","14:47:12"
"15194",32.785805,-117.207295,"2011-08-24","14:47:13"
"15195",32.786079,-117.207249,"2011-08-24","14:47:14"
"15196",32.786349,-117.207205,"2011-08-24","14:47:15"
"15197",32.786618,-117.207159,"2011-08-24","14:47:16"
"15198",32.786882,-117.207116,"2011-08-24","14:47:17"
"15199",32.787143,-117.207075,"2011-08-24","14:47:18"
"15200",32.787401,-117.207037,"2011-08-24","14:47:19"
"15201",32.787663,-117.207,"2011-08-24","14:47:20"
"15202",32.787923,-117.206973,"2011-08-24","14:47:21"
"15203",32.78818,-117.206946,"2011-08-24","14:47:22"
"15204",32.788445,-117.206927,"2011-08-24","14:47:23"
"15205",32.788702,-117.206916,"2011-08-24","14:47:24"
"15206",32.788975,-117.206905,"2011-08-24","14:47:25"
"15207",32.789238,-117.206904,"2011-08-24","14:47:26"
"15208",32.78951,-117.206911,"2011-08-24","14:47:27"
"15209",32.789782,-117.206918,"2011-08-24","14:47:28"
"15210",32.790052,-117.206942,"2011-08-24","14:47:29"
"15211",32.790335,-117.206957,"2011-08-24","14:47:30"
"15212",32.790612,-117.206986,"2011-08-24","14:47:31"
"15213",32.790891,-117.207014,"2011-08-24","14:47:32"
"15214",32.791172,-117.207048,"2011-08-24","14:47:33"
"15215",32.791448,-117.207117,"2011-08-24","14:47:34"
"15216",32.791727,-117.207172,"2011-08-24","14:47:35"
"15217",32.792009,-117.207236,"2011-08-24","14:47:36"
"15218",32.792288,-117.207315,"2011-08-24","14:47:37"
"15219",32.792563,-117.207399,"2011-08-24","14:47:38"
"15220",32.792843,-117.207487,"2011-08-24","14:47:39"
"15221",32.79313,-117.207579,"2011-08-24","14:47:40"
"15222",32.793417,-117.207672,"2011-08-24","14:47:41"
"15223",32.793694,-117.207776,"2011-08-24","14:47:42"
"15224",32.793964,-117.207882,"2011-08-24","14:47:43"
"15225",32.794242,-117.207996,"2011-08-24","14:47:44"
"15226",32.794513,-117.208119,"2011-08-24","14:47:45"
"15227",32.79478,-117.208245,"2011-08-24","14:47:46"
"15228",32.79504,-117.208381,"2011-08-24","14:47:47"
"15229",32.795296,-117.208523,"2011-08-24","14:47:48"
"15230",32.795548,-117.208669,"2011-08-24","14:47:49"
"15231",32.795796,-117.208818,"2011-08-24","14:47:50"
"15232",32.796042,-117.208968,"2011-08-24","14:47:51"
"15233",32.796291,-117.209117,"2011-08-24","14:47:52"
"15234",32.79654,-117.20927,"2011-08-24","14:47:53"
"15235",32.796794,-117.209418,"2011-08-24","14:47:54"
"15236",32.797047,-117.209571,"2011-08-24","14:47:55"
"15237",32.797296,-117.209724,"2011-08-24","14:47:56"
"15238",32.797544,-117.209879,"2011-08-24","14:47:57"
"15239",32.797789,-117.210032,"2011-08-24","14:47:58"
"15240",32.798034,-117.210179,"2011-08-24","14:47:59"
"15241",32.798276,-117.210324,"2011-08-24","14:48:00"
"15242",32.798518,-117.210468,"2011-08-24","14:48:01"
"15243",32.798761,-117.210611,"2011-08-24","14:48:02"
"15244",32.799,-117.210744,"2011-08-24","14:48:03"
"15245",32.799244,-117.210878,"2011-08-24","14:48:04"
"15246",32.799488,-117.211007,"2011-08-24","14:48:05"
"15247",32.799733,-117.211143,"2011-08-24","14:48:06"
"15248",32.799981,-117.211272,"2011-08-24","14:48:07"
"15249",32.800226,-117.211399,"2011-08-24","14:48:08"
"15250",32.800477,-117.211522,"2011-08-24","14:48:09"
"15251",32.80073,-117.211645,"2011-08-24","14:48:10"
"15252",32.800986,-117.211776,"2011-08-24","14:48:11"
"15253",32.801243,-117.211909,"2011-08-24","14:48:12"
"15254",32.801495,-117.212049,"2011-08-24","14:48:13"
"15255",32.801748,-117.212193,"2011-08-24","14:48:14"
"15256",32.802001,-117.212338,"2011-08-24","14:48:15"
"15257",32.802255,-117.212487,"2011-08-24","14:48:16"
"15258",32.802508,-117.212644,"2011-08-24","14:48:17"
"15259",32.802758,-117.212795,"2011-08-24","14:48:18"
"15260",32.803005,-117.212947,"2011-08-24","14:48:19"
"15261",32.80325,-117.213096,"2011-08-24","14:48:20"
"15262",32.803488,-117.213248,"2011-08-24","14:48:21"
"15263",32.803719,-117.213401,"2011-08-24","14:48:22"
"15264",32.803948,-117.21356,"2011-08-24","14:48:23"
"15265",32.804171,-117.213714,"2011-08-24","14:48:24"
"15266",32.80439,-117.213871,"2011-08-24","14:48:25"
"15267",32.804608,-117.214032,"2011-08-24","14:48:26"
"15268",32.804825,-117.21419,"2011-08-24","14:48:27"
"15269",32.805041,-117.214349,"2011-08-24","14:48:28"
"15270",32.80525,-117.214511,"2011-08-24","14:48:29"
"15271",32.80546,-117.214675,"2011-08-24","14:48:30"
"15272",32.805669,-117.214844,"2011-08-24","14:48:31"
"15273",32.805877,-117.215018,"2011-08-24","14:48:32"
"15274",32.806092,-117.215197,"2011-08-24","14:48:33"
"15275",32.8063,-117.215378,"2011-08-24","14:48:34"
"15276",32.806507,-117.215558,"2011-08-24","14:48:35"
"15277",32.806716,-117.215743,"2011-08-24","14:48:36"
"15278",32.806924,-117.215927,"2011-08-24","14:48:37"
"15279",32.807141,-117.216111,"2011-08-24","14:48:38"
"15280",32.807352,-117.216295,"2011-08-24","14:48:39"
"15281",32.807567,-117.216478,"2011-08-24","14:48:40"
"15282",32.807784,-117.216661,"2011-08-24","14:48:41"
"15283",32.807997,-117.216841,"2011-08-24","14:48:42"
"15284",32.808215,-117.217025,"2011-08-24","14:48:43"
"15285",32.808431,-117.217209,"2011-08-24","14:48:44"
"15286",32.808649,-117.217388,"2011-08-24","14:48:45"
"15287",32.808873,-117.217564,"2011-08-24","14:48:46"
"15288",32.809099,-117.217749,"2011-08-24","14:48:47"
"15289",32.809329,-117.217934,"2011-08-24","14:48:48"
"15290",32.809561,-117.218124,"2011-08-24","14:48:49"
"15291",32.809799,-117.218315,"2011-08-24","14:48:50"
"15292",32.810041,-117.218504,"2011-08-24","14:48:51"
"15293",32.810283,-117.218701,"2011-08-24","14:48:52"
"15294",32.810526,-117.218891,"2011-08-24","14:48:53"
"15295",32.810772,-117.219086,"2011-08-24","14:48:54"
"15296",32.811013,-117.219277,"2011-08-24","14:48:55"
"15297",32.811252,-117.219464,"2011-08-24","14:48:56"
"15298",32.811484,-117.219647,"2011-08-24","14:48:57"
"15299",32.811712,-117.219832,"2011-08-24","14:48:58"
"15300",32.811941,-117.220011,"2011-08-24","14:48:59"
"15301",32.812175,-117.220188,"2011-08-24","14:49:00"
"15302",32.812414,-117.220357,"2011-08-24","14:49:01"
"15303",32.812655,-117.22053,"2011-08-24","14:49:02"
"15304",32.812889,-117.2207,"2011-08-24","14:49:03"
"15305",32.813131,-117.220868,"2011-08-24","14:49:04"
"15306",32.813371,-117.221032,"2011-08-24","14:49:05"
"15307",32.813615,-117.221201,"2011-08-24","14:49:06"
"15308",32.813859,-117.221374,"2011-08-24","14:49:07"
"15309",32.814098,-117.221549,"2011-08-24","14:49:08"
"15310",32.814335,-117.221731,"2011-08-24","14:49:09"
"15311",32.814574,-117.221913,"2011-08-24","14:49:10"
"15312",32.814819,-117.222094,"2011-08-24","14:49:11"
"15313",32.815063,-117.222281,"2011-08-24","14:49:12"
"15314",32.815309,-117.222471,"2011-08-24","14:49:13"
"15315",32.815548,-117.222659,"2011-08-24","14:49:14"
"15316",32.81579,-117.222857,"2011-08-24","14:49:15"
"15317",32.816031,-117.223054,"2011-08-24","14:49:16"
"15318",32.81627,-117.223256,"2011-08-24","14:49:17"
"15319",32.816506,-117.223457,"2011-08-24","14:49:18"
"15320",32.816746,-117.223658,"2011-08-24","14:49:19"
"15321",32.816987,-117.223859,"2011-08-24","14:49:20"
"15322",32.817221,-117.224065,"2011-08-24","14:49:21"
"15323",32.81745,-117.224273,"2011-08-24","14:49:22"
"15324",32.817678,-117.224484,"2011-08-24","14:49:23"
"15325",32.817901,-117.224704,"2011-08-24","14:49:24"
"15326",32.818123,-117.224922,"2011-08-24","14:49:25"
"15327",32.818334,-117.225136,"2011-08-24","14:49:26"
"15328",32.818549,-117.225348,"2011-08-24","14:49:27"
"15329",32.818763,-117.22556,"2011-08-24","14:49:28"
"15330",32.818972,-117.225774,"2011-08-24","14:49:29"
"15331",32.819184,-117.225989,"2011-08-24","14:49:30"
"15332",32.819393,-117.226202,"2011-08-24","14:49:31"
"15333",32.819601,-117.226416,"2011-08-24","14:49:32"
"15334",32.819809,-117.226628,"2011-08-24","14:49:33"
"15335",32.820015,-117.226839,"2011-08-24","14:49:34"
"15336",32.820214,-117.227058,"2011-08-24","14:49:35"
"15337",32.820426,-117.227272,"2011-08-24","14:49:36"
"15338",32.820629,-117.227495,"2011-08-24","14:49:37"
"15339",32.820841,-117.227712,"2011-08-24","14:49:38"
"15340",32.821056,-117.227928,"2011-08-24","14:49:39"
"15341",32.821272,-117.228146,"2011-08-24","14:49:40"
"15342",32.821491,-117.228361,"2011-08-24","14:49:41"
"15343",32.821708,-117.228582,"2011-08-24","14:49:42"
"15344",32.821927,-117.228807,"2011-08-24","14:49:43"
"15345",32.822142,-117.229037,"2011-08-24","14:49:44"
"15346",32.822361,-117.229267,"2011-08-24","14:49:45"
"15347",32.822582,-117.229493,"2011-08-24","14:49:46"
"15348",32.822799,-117.229726,"2011-08-24","14:49:47"
"15349",32.823018,-117.22996,"2011-08-24","14:49:48"
"15350",32.823241,-117.230191,"2011-08-24","14:49:49"
"15351",32.823465,-117.230418,"2011-08-24","14:49:50"
"15352",32.823685,-117.230634,"2011-08-24","14:49:51"
"15353",32.823909,-117.230839,"2011-08-24","14:49:52"
"15354",32.824139,-117.231033,"2011-08-24","14:49:53"
"15355",32.824373,-117.231217,"2011-08-24","14:49:54"
"15356",32.824615,-117.23139,"2011-08-24","14:49:55"
"15357",32.82486,-117.231553,"2011-08-24","14:49:56"
"15358",32.825111,-117.231706,"2011-08-24","14:49:57"
"15359",32.825365,-117.231852,"2011-08-24","14:49:58"
"15360",32.825624,-117.231981,"2011-08-24","14:49:59"
"15361",32.825885,-117.232107,"2011-08-24","14:50:00"
"15362",32.826149,-117.232222,"2011-08-24","14:50:01"
"15363",32.826419,-117.232327,"2011-08-24","14:50:02"
"15364",32.826693,-117.232422,"2011-08-24","14:50:03"
"15365",32.826973,-117.232503,"2011-08-24","14:50:04"
"15366",32.82725,-117.232568,"2011-08-24","14:50:05"
"15367",32.827534,-117.232623,"2011-08-24","14:50:06"
"15368",32.827817,-117.232665,"2011-08-24","14:50:07"
"15369",32.828105,-117.232693,"2011-08-24","14:50:08"
"15370",32.82839,-117.232705,"2011-08-24","14:50:09"
"15371",32.828675,-117.23271,"2011-08-24","14:50:10"
"15372",32.828959,-117.232704,"2011-08-24","14:50:11"
"15373",32.829235,-117.232703,"2011-08-24","14:50:12"
"15374",32.829516,-117.2327,"2011-08-24","14:50:13"
"15375",32.829802,-117.232695,"2011-08-24","14:50:14"
"15376",32.830079,-117.23268,"2011-08-24","14:50:15"
"15377",32.830346,-117.232684,"2011-08-24","14:50:16"
"15378",32.830626,-117.232675,"2011-08-24","14:50:17"
"15379",32.830902,-117.232669,"2011-08-24","14:50:18"
"15380",32.831173,-117.232667,"2011-08-24","14:50:19"
"15381",32.831439,-117.232656,"2011-08-24","14:50:20"
"15382",32.831706,-117.232654,"2011-08-24","14:50:21"
"15383",32.831973,-117.232654,"2011-08-24","14:50:22"
"15384",32.832244,-117.232666,"2011-08-24","14:50:23"
"15385",32.832513,-117.232681,"2011-08-24","14:50:24"
"15386",32.832779,-117.232693,"2011-08-24","14:50:25"
"15387",32.833042,-117.23272,"2011-08-24","14:50:26"
"15388",32.8333,-117.232758,"2011-08-24","14:50:27"
"15389",32.83356,-117.232807,"2011-08-24","14:50:28"
"15390",32.833838,-117.232887,"2011-08-24","14:50:29"
"15391",32.834098,-117.232958,"2011-08-24","14:50:30"
"15392",32.834351,-117.23305,"2011-08-24","14:50:31"
"15393",32.834604,-117.233141,"2011-08-24","14:50:32"
"15394",32.834869,-117.233254,"2011-08-24","14:50:33"
"15395",32.835126,-117.23337,"2011-08-24","14:50:34"
"15396",32.835381,-117.233486,"2011-08-24","14:50:35"
"15397",32.835641,-117.233601,"2011-08-24","14:50:36"
"15398",32.835908,-117.23372,"2011-08-24","14:50:37"
"15399",32.836176,-117.233839,"2011-08-24","14:50:38"
"15400",32.836441,-117.233957,"2011-08-24","14:50:39"
"15401",32.83671,-117.234079,"2011-08-24","14:50:40"
"15402",32.836986,-117.234201,"2011-08-24","14:50:41"
"15403",32.837258,-117.234326,"2011-08-24","14:50:42"
"15404",32.837534,-117.234452,"2011-08-24","14:50:43"
"15405",32.837813,-117.234581,"2011-08-24","14:50:44"
"15406",32.838094,-117.234708,"2011-08-24","14:50:45"
"15407",32.838376,-117.234834,"2011-08-24","14:50:46"
"15408",32.838662,-117.234959,"2011-08-24","14:50:47"
"15409",32.838952,-117.235085,"2011-08-24","14:50:48"
"15410",32.839242,-117.235213,"2011-08-24","14:50:49"
"15411",32.839525,-117.235342,"2011-08-24","14:50:50"
"15412",32.83981,-117.235471,"2011-08-24","14:50:51"
"15413",32.840088,-117.235597,"2011-08-24","14:50:52"
"15414",32.840368,-117.235722,"2011-08-24","14:50:53"
"15415",32.840641,-117.23584,"2011-08-24","14:50:54"
"15416",32.840896,-117.23595,"2011-08-24","14:50:55"
"15417",32.84114,-117.236046,"2011-08-24","14:50:56"
"15418",32.841366,-117.23613,"2011-08-24","14:50:57"
"15419",32.841589,-117.236196,"2011-08-24","14:50:58"
"15420",32.841808,-117.23625,"2011-08-24","14:50:59"
"15421",32.842016,-117.236292,"2011-08-24","14:51:00"
"15422",32.842218,-117.236321,"2011-08-24","14:51:01"
"15423",32.842411,-117.236356,"2011-08-24","14:51:02"
"15424",32.842578,-117.236378,"2011-08-24","14:51:03"
"15425",32.842729,-117.236399,"2011-08-24","14:51:04"
"15426",32.842884,-117.236403,"2011-08-24","14:51:05"
"15427",32.843031,-117.236413,"2011-08-24","14:51:06"
"15428",32.843179,-117.23642,"2011-08-24","14:51:07"
"15429",32.843325,-117.236424,"2011-08-24","14:51:08"
"15430",32.843465,-117.236428,"2011-08-24","14:51:09"
"15431",32.843609,-117.236422,"2011-08-24","14:51:10"
"15432",32.843749,-117.236401,"2011-08-24","14:51:11"
"15433",32.8439,-117.236397,"2011-08-24","14:51:12"
"15434",32.844048,-117.236393,"2011-08-24","14:51:13"
"15435",32.844188,-117.236376,"2011-08-24","14:51:14"
"15436",32.844324,-117.23636,"2011-08-24","14:51:15"
"15437",32.84446,-117.236329,"2011-08-24","14:51:16"
"15438",32.844596,-117.23631,"2011-08-24","14:51:17"
"15439",32.844727,-117.236287,"2011-08-24","14:51:18"
"15440",32.844868,-117.236269,"2011-08-24","14:51:19"
"15441",32.845013,-117.236246,"2011-08-24","14:51:20"
"15442",32.845152,-117.236228,"2011-08-24","14:51:21"
"15443",32.845292,-117.236202,"2011-08-24","14:51:22"
"15444",32.845428,-117.236183,"2011-08-24","14:51:23"
"15445",32.845565,-117.236159,"2011-08-24","14:51:24"
"15446",32.845695,-117.236135,"2011-08-24","14:51:25"
"15447",32.845827,-117.23611,"2011-08-24","14:51:26"
"15448",32.845969,-117.236089,"2011-08-24","14:51:27"
"15449",32.846114,-117.236064,"2011-08-24","14:51:28"
"15450",32.846267,-117.236035,"2011-08-24","14:51:29"
"15451",32.846425,-117.236009,"2011-08-24","14:51:30"
"15452",32.846584,-117.235987,"2011-08-24","14:51:31"
"15453",32.846742,-117.235969,"2011-08-24","14:51:32"
"15454",32.846896,-117.235952,"2011-08-24","14:51:33"
"15455",32.847067,-117.235918,"2011-08-24","14:51:34"
"15456",32.847234,-117.235891,"2011-08-24","14:51:35"
"15457",32.847412,-117.235857,"2011-08-24","14:51:36"
"15458",32.847593,-117.235821,"2011-08-24","14:51:37"
"15459",32.847765,-117.235777,"2011-08-24","14:51:38"
"15460",32.847952,-117.235727,"2011-08-24","14:51:39"
"15461",32.848139,-117.235679,"2011-08-24","14:51:40"
"15462",32.848323,-117.235619,"2011-08-24","14:51:41"
"15463",32.848508,-117.235551,"2011-08-24","14:51:42"
"15464",32.848695,-117.235482,"2011-08-24","14:51:43"
"15465",32.848876,-117.235408,"2011-08-24","14:51:44"
"15466",32.849065,-117.235326,"2011-08-24","14:51:45"
"15467",32.849253,-117.235235,"2011-08-24","14:51:46"
"15468",32.849441,-117.23514,"2011-08-24","14:51:47"
"15469",32.84963,-117.235033,"2011-08-24","14:51:48"
"15470",32.849822,-117.234921,"2011-08-24","14:51:49"
"15471",32.85001,-117.234805,"2011-08-24","14:51:50"
"15472",32.850199,-117.234679,"2011-08-24","14:51:51"
"15473",32.850387,-117.23455,"2011-08-24","14:51:52"
"15474",32.850573,-117.234418,"2011-08-24","14:51:53"
"15475",32.850765,-117.234288,"2011-08-24","14:51:54"
"15476",32.850954,-117.23415,"2011-08-24","14:51:55"
"15477",32.851147,-117.234007,"2011-08-24","14:51:56"
"15478",32.851348,-117.233869,"2011-08-24","14:51:57"
"15479",32.851546,-117.233725,"2011-08-24","14:51:58"
"15480",32.851753,-117.233583,"2011-08-24","14:51:59"
"15481",32.851958,-117.23344,"2011-08-24","14:52:00"
"15482",32.852165,-117.233295,"2011-08-24","14:52:01"
"15483",32.852376,-117.233148,"2011-08-24","14:52:02"
"15484",32.852587,-117.232999,"2011-08-24","14:52:03"
"15485",32.852798,-117.23285,"2011-08-24","14:52:04"
"15486",32.853018,-117.232697,"2011-08-24","14:52:05"
"15487",32.853235,-117.232544,"2011-08-24","14:52:06"
"15488",32.853455,-117.232388,"2011-08-24","14:52:07"
"15489",32.853676,-117.232233,"2011-08-24","14:52:08"
"15490",32.853899,-117.232083,"2011-08-24","14:52:09"
"15491",32.854121,-117.23193,"2011-08-24","14:52:10"
"15492",32.854343,-117.231778,"2011-08-24","14:52:11"
"15493",32.854568,-117.231628,"2011-08-24","14:52:12"
"15494",32.8548,-117.231484,"2011-08-24","14:52:13"
"15495",32.85504,-117.231354,"2011-08-24","14:52:14"
"15496",32.855287,-117.231232,"2011-08-24","14:52:15"
"15497",32.855532,-117.231114,"2011-08-24","14:52:16"
"15498",32.855786,-117.231004,"2011-08-24","14:52:17"
"15499",32.856045,-117.230904,"2011-08-24","14:52:18"
"15500",32.856308,-117.230815,"2011-08-24","14:52:19"
"15501",32.856571,-117.230733,"2011-08-24","14:52:20"
"15502",32.85684,-117.230661,"2011-08-24","14:52:21"
"15503",32.857118,-117.230599,"2011-08-24","14:52:22"
"15504",32.857392,-117.230552,"2011-08-24","14:52:23"
"15505",32.857669,-117.230516,"2011-08-24","14:52:24"
"15506",32.857949,-117.230486,"2011-08-24","14:52:25"
"15507",32.85823,-117.23046,"2011-08-24","14:52:26"
"15508",32.858514,-117.230434,"2011-08-24","14:52:27"
"15509",32.8588,-117.230404,"2011-08-24","14:52:28"
"15510",32.859089,-117.230378,"2011-08-24","14:52:29"
"15511",32.859377,-117.230352,"2011-08-24","14:52:30"
"15512",32.859668,-117.230327,"2011-08-24","14:52:31"
"15513",32.859953,-117.2303,"2011-08-24","14:52:32"
"15514",32.860244,-117.23027,"2011-08-24","14:52:33"
"15515",32.860534,-117.230238,"2011-08-24","14:52:34"
"15516",32.860825,-117.230207,"2011-08-24","14:52:35"
"15517",32.861121,-117.23018,"2011-08-24","14:52:36"
"15518",32.861416,-117.230157,"2011-08-24","14:52:37"
"15519",32.861705,-117.230136,"2011-08-24","14:52:38"
"15520",32.862001,-117.230108,"2011-08-24","14:52:39"
"15521",32.862306,-117.230085,"2011-08-24","14:52:40"
"15522",32.862615,-117.23006,"2011-08-24","14:52:41"
"15523",32.862928,-117.230033,"2011-08-24","14:52:42"
"15524",32.863243,-117.230002,"2011-08-24","14:52:43"
"15525",32.863559,-117.229973,"2011-08-24","14:52:44"
"15526",32.863877,-117.229945,"2011-08-24","14:52:45"
"15527",32.864202,-117.229914,"2011-08-24","14:52:46"
"15528",32.864526,-117.229882,"2011-08-24","14:52:47"
"15529",32.864855,-117.229843,"2011-08-24","14:52:48"
"15530",32.865185,-117.229811,"2011-08-24","14:52:49"
"15531",32.865512,-117.229779,"2011-08-24","14:52:50"
"15532",32.865833,-117.229742,"2011-08-24","14:52:51"
"15533",32.866153,-117.229712,"2011-08-24","14:52:52"
"15534",32.866465,-117.229682,"2011-08-24","14:52:53"
"15535",32.866774,-117.229651,"2011-08-24","14:52:54"
"15536",32.867077,-117.229616,"2011-08-24","14:52:55"
"15537",32.86738,-117.229578,"2011-08-24","14:52:56"
"15538",32.867681,-117.229547,"2011-08-24","14:52:57"
"15539",32.867983,-117.229518,"2011-08-24","14:52:58"
"15540",32.868281,-117.229485,"2011-08-24","14:52:59"
"15541",32.868576,-117.229451,"2011-08-24","14:53:00"
"15542",32.86887,-117.229421,"2011-08-24","14:53:01"
"15543",32.869159,-117.229393,"2011-08-24","14:53:02"
"15544",32.869452,-117.229366,"2011-08-24","14:53:03"
"15545",32.86975,-117.229341,"2011-08-24","14:53:04"
"15546",32.870046,-117.229318,"2011-08-24","14:53:05"
"15547",32.870346,-117.229289,"2011-08-24","14:53:06"
"15548",32.870649,-117.22926,"2011-08-24","14:53:07"
"15549",32.870942,-117.22923,"2011-08-24","14:53:08"
"15550",32.871253,-117.229184,"2011-08-24","14:53:09"
"15551",32.871573,-117.229139,"2011-08-24","14:53:10"
"15552",32.871889,-117.229103,"2011-08-24","14:53:11"
"15553",32.872202,-117.229071,"2011-08-24","14:53:12"
"15554",32.872514,-117.229039,"2011-08-24","14:53:13"
"15555",32.872827,-117.229006,"2011-08-24","14:53:14"
"15556",32.873144,-117.228964,"2011-08-24","14:53:15"
"15557",32.873442,-117.22893,"2011-08-24","14:53:16"
"15558",32.873745,-117.2289,"2011-08-24","14:53:17"
"15559",32.874038,-117.228868,"2011-08-24","14:53:18"
"15560",32.874323,-117.228837,"2011-08-24","14:53:19"
"15561",32.874617,-117.22881,"2011-08-24","14:53:20"
"15562",32.874913,-117.228782,"2011-08-24","14:53:21"
"15563",32.87521,-117.22876,"2011-08-24","14:53:22"
"15564",32.875493,-117.228733,"2011-08-24","14:53:23"
"15565",32.875776,-117.228709,"2011-08-24","14:53:24"
"15566",32.876069,-117.228684,"2011-08-24","14:53:25"
"15567",32.876364,-117.228659,"2011-08-24","14:53:26"
"15568",32.876645,-117.228633,"2011-08-24","14:53:27"
"15569",32.876941,-117.228603,"2011-08-24","14:53:28"
"15570",32.877226,-117.228582,"2011-08-24","14:53:29"
"15571",32.877506,-117.228566,"2011-08-24","14:53:30"
"15572",32.877789,-117.22855,"2011-08-24","14:53:31"
"15573",32.878076,-117.228528,"2011-08-24","14:53:32"
"15574",32.878348,-117.228504,"2011-08-24","14:53:33"
"15575",32.878629,-117.228478,"2011-08-24","14:53:34"
"15576",32.878915,-117.228452,"2011-08-24","14:53:35"
"15577",32.879202,-117.228437,"2011-08-24","14:53:36"
"15578",32.879495,-117.228413,"2011-08-24","14:53:37"
"15579",32.879789,-117.228392,"2011-08-24","14:53:38"
"15580",32.880075,-117.228374,"2011-08-24","14:53:39"
"15581",32.880366,-117.228352,"2011-08-24","14:53:40"
"15582",32.88065,-117.228323,"2011-08-24","14:53:41"
"15583",32.880928,-117.228298,"2011-08-24","14:53:42"
"15584",32.881203,-117.228275,"2011-08-24","14:53:43"
"15585",32.881498,-117.228235,"2011-08-24","14:53:44"
"15586",32.88179,-117.228205,"2011-08-24","14:53:45"
"15587",32.882083,-117.228177,"2011-08-24","14:53:46"
"15588",32.882375,-117.228151,"2011-08-24","14:53:47"
"15589",32.882666,-117.228115,"2011-08-24","14:53:48"
"15590",32.882957,-117.228083,"2011-08-24","14:53:49"
"15591",32.883248,-117.228052,"2011-08-24","14:53:50"
"15592",32.883539,-117.228021,"2011-08-24","14:53:51"
"15593",32.883835,-117.227995,"2011-08-24","14:53:52"
"15594",32.884139,-117.22797,"2011-08-24","14:53:53"
"15595",32.884438,-117.227944,"2011-08-24","14:53:54"
"15596",32.884733,-117.227921,"2011-08-24","14:53:55"
"15597",32.885038,-117.227891,"2011-08-24","14:53:56"
"15598",32.885351,-117.227853,"2011-08-24","14:53:57"
"15599",32.885662,-117.227821,"2011-08-24","14:53:58"
"15600",32.885971,-117.227796,"2011-08-24","14:53:59"
"15601",32.886286,-117.227767,"2011-08-24","14:54:00"
"15602",32.886604,-117.227733,"2011-08-24","14:54:01"
"15603",32.886915,-117.227705,"2011-08-24","14:54:02"
"15604",32.88722,-117.227674,"2011-08-24","14:54:03"
"15605",32.887525,-117.227645,"2011-08-24","14:54:04"
"15606",32.887827,-117.227614,"2011-08-24","14:54:05"
"15607",32.88813,-117.227583,"2011-08-24","14:54:06"
"15608",32.88843,-117.227556,"2011-08-24","14:54:07"
"15609",32.888725,-117.227527,"2011-08-24","14:54:08"
"15610",32.889029,-117.227494,"2011-08-24","14:54:09"
"15611",32.889326,-117.22747,"2011-08-24","14:54:10"
"15612",32.889623,-117.227445,"2011-08-24","14:54:11"
"15613",32.889932,-117.227416,"2011-08-24","14:54:12"
"15614",32.890241,-117.227388,"2011-08-24","14:54:13"
"15615",32.890552,-117.227357,"2011-08-24","14:54:14"
"15616",32.890857,-117.227326,"2011-08-24","14:54:15"
"15617",32.891161,-117.227293,"2011-08-24","14:54:16"
"15618",32.891464,-117.227256,"2011-08-24","14:54:17"
"15619",32.891763,-117.227226,"2011-08-24","14:54:18"
"15620",32.892056,-117.227196,"2011-08-24","14:54:19"
"15621",32.892352,-117.227166,"2011-08-24","14:54:20"
"15622",32.892645,-117.22714,"2011-08-24","14:54:21"
"15623",32.892943,-117.227097,"2011-08-24","14:54:22"
"15624",32.893248,-117.22705,"2011-08-24","14:54:23"
"15625",32.893546,-117.227,"2011-08-24","14:54:24"
"15626",32.893837,-117.226933,"2011-08-24","14:54:25"
"15627",32.894133,-117.22685,"2011-08-24","14:54:26"
"15628",32.894432,-117.226762,"2011-08-24","14:54:27"
"15629",32.89472,-117.226667,"2011-08-24","14:54:28"
"15630",32.895011,-117.226561,"2011-08-24","14:54:29"
"15631",32.895299,-117.226451,"2011-08-24","14:54:30"
"15632",32.895588,-117.226338,"2011-08-24","14:54:31"
"15633",32.895872,-117.226218,"2011-08-24","14:54:32"
"15634",32.896163,-117.226095,"2011-08-24","14:54:33"
"15635",32.896452,-117.225971,"2011-08-24","14:54:34"
"15636",32.896744,-117.225843,"2011-08-24","14:54:35"
"15637",32.897031,-117.225719,"2011-08-24","14:54:36"
"15638",32.897316,-117.225599,"2011-08-24","14:54:37"
"15639",32.897597,-117.225487,"2011-08-24","14:54:38"
"15640",32.89788,-117.225378,"2011-08-24","14:54:39"
"15641",32.898164,-117.225271,"2011-08-24","14:54:40"
"15642",32.898445,-117.225161,"2011-08-24","14:54:41"
"15643",32.898726,-117.225048,"2011-08-24","14:54:42"
"15644",32.899009,-117.224933,"2011-08-24","14:54:43"
"15645",32.899296,-117.224821,"2011-08-24","14:54:44"
"15646",32.899585,-117.224705,"2011-08-24","14:54:45"
"15647",32.899882,-117.22459,"2011-08-24","14:54:46"
"15648",32.900178,-117.224473,"2011-08-24","14:54:47"
"15649",32.900486,-117.224351,"2011-08-24","14:54:48"
"15650",32.900784,-117.224237,"2011-08-24","14:54:49"
"15651",32.90109,-117.224122,"2011-08-24","14:54:50"
"15652",32.901402,-117.224024,"2011-08-24","14:54:51"
"15653",32.90171,-117.223947,"2011-08-24","14:54:52"
